SubID,ROI55_L_PO__ROI56_L_PI_FO,ROI55_L_PO__ROI57_L_PI,ROI55_L_PO__ROI58_L_MCC_MPC,ROI55_L_PO__ROI59_L_MedFC,ROI55_L_PO__ROI60_L_IPL,ROI55_L_PO__ROI61_L_LatPFC,ROI55_L_PO__ROI62_L_AI,ROI55_L_PO__ROI63_L_OFC,ROI55_L_PO__ROI64_L_MedPPFC,ROI55_L_PO__ROI65_R_PO,ROI55_L_PO__ROI66_R_PreCG,ROI55_L_PO__ROI67_R_PI_FO,ROI55_L_PO__ROI68_R_PI,ROI55_L_PO__ROI69_R_MCC_MPC,ROI55_L_PO__ROI70_R_MedFC,ROI55_L_PO__ROI71_R_IPL,ROI55_L_PO__ROI72_R_LatPFC,ROI55_L_PO__ROI73_R_LatVPFC,ROI55_L_PO__ROI74_R_AI,ROI55_L_PO__ROI75_R_MedPPFC,ROI55_L_PO__ROI76_R_ACC,ROI56_L_PI_FO__ROI57_L_PI,ROI56_L_PI_FO__ROI58_L_MCC_MPC,ROI56_L_PI_FO__ROI59_L_MedFC,ROI56_L_PI_FO__ROI60_L_IPL,ROI56_L_PI_FO__ROI61_L_LatPFC,ROI56_L_PI_FO__ROI62_L_AI,ROI56_L_PI_FO__ROI63_L_OFC,ROI56_L_PI_FO__ROI64_L_MedPPFC,ROI56_L_PI_FO__ROI65_R_PO,ROI56_L_PI_FO__ROI66_R_PreCG,ROI56_L_PI_FO__ROI67_R_PI_FO,ROI56_L_PI_FO__ROI68_R_PI,ROI56_L_PI_FO__ROI69_R_MCC_MPC,ROI56_L_PI_FO__ROI70_R_MedFC,ROI56_L_PI_FO__ROI71_R_IPL,ROI56_L_PI_FO__ROI72_R_LatPFC,ROI56_L_PI_FO__ROI73_R_LatVPFC,ROI56_L_PI_FO__ROI74_R_AI,ROI56_L_PI_FO__ROI75_R_MedPPFC,ROI56_L_PI_FO__ROI76_R_ACC,ROI57_L_PI__ROI58_L_MCC_MPC,ROI57_L_PI__ROI59_L_MedFC,ROI57_L_PI__ROI60_L_IPL,ROI57_L_PI__ROI61_L_LatPFC,ROI57_L_PI__ROI62_L_AI,ROI57_L_PI__ROI63_L_OFC,ROI57_L_PI__ROI64_L_MedPPFC,ROI57_L_PI__ROI65_R_PO,ROI57_L_PI__ROI66_R_PreCG,ROI57_L_PI__ROI67_R_PI_FO,ROI57_L_PI__ROI68_R_PI,ROI57_L_PI__ROI69_R_MCC_MPC,ROI57_L_PI__ROI70_R_MedFC,ROI57_L_PI__ROI71_R_IPL,ROI57_L_PI__ROI72_R_LatPFC,ROI57_L_PI__ROI73_R_LatVPFC,ROI57_L_PI__ROI74_R_AI,ROI57_L_PI__ROI75_R_MedPPFC,ROI57_L_PI__ROI76_R_ACC,ROI58_L_MCC_MPC__ROI59_L_MedFC,ROI58_L_MCC_MPC__ROI60_L_IPL,ROI58_L_MCC_MPC__ROI61_L_LatPFC,ROI58_L_MCC_MPC__ROI62_L_AI,ROI58_L_MCC_MPC__ROI63_L_OFC,ROI58_L_MCC_MPC__ROI64_L_MedPPFC,ROI58_L_MCC_MPC__ROI65_R_PO,ROI58_L_MCC_MPC__ROI66_R_PreCG,ROI58_L_MCC_MPC__ROI67_R_PI_FO,ROI58_L_MCC_MPC__ROI68_R_PI,ROI58_L_MCC_MPC__ROI69_R_MCC_MPC,ROI58_L_MCC_MPC__ROI70_R_MedFC,ROI58_L_MCC_MPC__ROI71_R_IPL,ROI58_L_MCC_MPC__ROI72_R_LatPFC,ROI58_L_MCC_MPC__ROI73_R_LatVPFC,ROI58_L_MCC_MPC__ROI74_R_AI,ROI58_L_MCC_MPC__ROI75_R_MedPPFC,ROI58_L_MCC_MPC__ROI76_R_ACC,ROI59_L_MedFC__ROI60_L_IPL,ROI59_L_MedFC__ROI61_L_LatPFC,ROI59_L_MedFC__ROI62_L_AI,ROI59_L_MedFC__ROI63_L_OFC,ROI59_L_MedFC__ROI64_L_MedPPFC,ROI59_L_MedFC__ROI65_R_PO,ROI59_L_MedFC__ROI66_R_PreCG,ROI59_L_MedFC__ROI67_R_PI_FO,ROI59_L_MedFC__ROI68_R_PI,ROI59_L_MedFC__ROI69_R_MCC_MPC,ROI59_L_MedFC__ROI70_R_MedFC,ROI59_L_MedFC__ROI71_R_IPL,ROI59_L_MedFC__ROI72_R_LatPFC,ROI59_L_MedFC__ROI73_R_LatVPFC,ROI59_L_MedFC__ROI74_R_AI,ROI59_L_MedFC__ROI75_R_MedPPFC,ROI59_L_MedFC__ROI76_R_ACC,ROI60_L_IPL__ROI61_L_LatPFC,ROI60_L_IPL__ROI62_L_AI,ROI60_L_IPL__ROI63_L_OFC,ROI60_L_IPL__ROI64_L_MedPPFC,ROI60_L_IPL__ROI65_R_PO,ROI60_L_IPL__ROI66_R_PreCG,ROI60_L_IPL__ROI67_R_PI_FO,ROI60_L_IPL__ROI68_R_PI,ROI60_L_IPL__ROI69_R_MCC_MPC,ROI60_L_IPL__ROI70_R_MedFC,ROI60_L_IPL__ROI71_R_IPL,ROI60_L_IPL__ROI72_R_LatPFC,ROI60_L_IPL__ROI73_R_LatVPFC,ROI60_L_IPL__ROI74_R_AI,ROI60_L_IPL__ROI75_R_MedPPFC,ROI60_L_IPL__ROI76_R_ACC,ROI61_L_LatPFC__ROI62_L_AI,ROI61_L_LatPFC__ROI63_L_OFC,ROI61_L_LatPFC__ROI64_L_MedPPFC,ROI61_L_LatPFC__ROI65_R_PO,ROI61_L_LatPFC__ROI66_R_PreCG,ROI61_L_LatPFC__ROI67_R_PI_FO,ROI61_L_LatPFC__ROI68_R_PI,ROI61_L_LatPFC__ROI69_R_MCC_MPC,ROI61_L_LatPFC__ROI70_R_MedFC,ROI61_L_LatPFC__ROI71_R_IPL,ROI61_L_LatPFC__ROI72_R_LatPFC,ROI61_L_LatPFC__ROI73_R_LatVPFC,ROI61_L_LatPFC__ROI74_R_AI,ROI61_L_LatPFC__ROI75_R_MedPPFC,ROI61_L_LatPFC__ROI76_R_ACC,ROI62_L_AI__ROI63_L_OFC,ROI62_L_AI__ROI64_L_MedPPFC,ROI62_L_AI__ROI65_R_PO,ROI62_L_AI__ROI66_R_PreCG,ROI62_L_AI__ROI67_R_PI_FO,ROI62_L_AI__ROI68_R_PI,ROI62_L_AI__ROI69_R_MCC_MPC,ROI62_L_AI__ROI70_R_MedFC,ROI62_L_AI__ROI71_R_IPL,ROI62_L_AI__ROI72_R_LatPFC,ROI62_L_AI__ROI73_R_LatVPFC,ROI62_L_AI__ROI74_R_AI,ROI62_L_AI__ROI75_R_MedPPFC,ROI62_L_AI__ROI76_R_ACC,ROI63_L_OFC__ROI64_L_MedPPFC,ROI63_L_OFC__ROI65_R_PO,ROI63_L_OFC__ROI66_R_PreCG,ROI63_L_OFC__ROI67_R_PI_FO,ROI63_L_OFC__ROI68_R_PI,ROI63_L_OFC__ROI69_R_MCC_MPC,ROI63_L_OFC__ROI70_R_MedFC,ROI63_L_OFC__ROI71_R_IPL,ROI63_L_OFC__ROI72_R_LatPFC,ROI63_L_OFC__ROI73_R_LatVPFC,ROI63_L_OFC__ROI74_R_AI,ROI63_L_OFC__ROI75_R_MedPPFC,ROI63_L_OFC__ROI76_R_ACC,ROI64_L_MedPPFC__ROI65_R_PO,ROI64_L_MedPPFC__ROI66_R_PreCG,ROI64_L_MedPPFC__ROI67_R_PI_FO,ROI64_L_MedPPFC__ROI68_R_PI,ROI64_L_MedPPFC__ROI69_R_MCC_MPC,ROI64_L_MedPPFC__ROI70_R_MedFC,ROI64_L_MedPPFC__ROI71_R_IPL,ROI64_L_MedPPFC__ROI72_R_LatPFC,ROI64_L_MedPPFC__ROI73_R_LatVPFC,ROI64_L_MedPPFC__ROI74_R_AI,ROI64_L_MedPPFC__ROI75_R_MedPPFC,ROI64_L_MedPPFC__ROI76_R_ACC,ROI65_R_PO__ROI66_R_PreCG,ROI65_R_PO__ROI67_R_PI_FO,ROI65_R_PO__ROI68_R_PI,ROI65_R_PO__ROI69_R_MCC_MPC,ROI65_R_PO__ROI70_R_MedFC,ROI65_R_PO__ROI71_R_IPL,ROI65_R_PO__ROI72_R_LatPFC,ROI65_R_PO__ROI73_R_LatVPFC,ROI65_R_PO__ROI74_R_AI,ROI65_R_PO__ROI75_R_MedPPFC,ROI65_R_PO__ROI76_R_ACC,ROI66_R_PreCG__ROI67_R_PI_FO,ROI66_R_PreCG__ROI68_R_PI,ROI66_R_PreCG__ROI69_R_MCC_MPC,ROI66_R_PreCG__ROI70_R_MedFC,ROI66_R_PreCG__ROI71_R_IPL,ROI66_R_PreCG__ROI72_R_LatPFC,ROI66_R_PreCG__ROI73_R_LatVPFC,ROI66_R_PreCG__ROI74_R_AI,ROI66_R_PreCG__ROI75_R_MedPPFC,ROI66_R_PreCG__ROI76_R_ACC,ROI67_R_PI_FO__ROI68_R_PI,ROI67_R_PI_FO__ROI69_R_MCC_MPC,ROI67_R_PI_FO__ROI70_R_MedFC,ROI67_R_PI_FO__ROI71_R_IPL,ROI67_R_PI_FO__ROI72_R_LatPFC,ROI67_R_PI_FO__ROI73_R_LatVPFC,ROI67_R_PI_FO__ROI74_R_AI,ROI67_R_PI_FO__ROI75_R_MedPPFC,ROI67_R_PI_FO__ROI76_R_ACC,ROI68_R_PI__ROI69_R_MCC_MPC,ROI68_R_PI__ROI70_R_MedFC,ROI68_R_PI__ROI71_R_IPL,ROI68_R_PI__ROI72_R_LatPFC,ROI68_R_PI__ROI73_R_LatVPFC,ROI68_R_PI__ROI74_R_AI,ROI68_R_PI__ROI75_R_MedPPFC,ROI68_R_PI__ROI76_R_ACC,ROI69_R_MCC_MPC__ROI70_R_MedFC,ROI69_R_MCC_MPC__ROI71_R_IPL,ROI69_R_MCC_MPC__ROI72_R_LatPFC,ROI69_R_MCC_MPC__ROI73_R_LatVPFC,ROI69_R_MCC_MPC__ROI74_R_AI,ROI69_R_MCC_MPC__ROI75_R_MedPPFC,ROI69_R_MCC_MPC__ROI76_R_ACC,ROI70_R_MedFC__ROI71_R_IPL,ROI70_R_MedFC__ROI72_R_LatPFC,ROI70_R_MedFC__ROI73_R_LatVPFC,ROI70_R_MedFC__ROI74_R_AI,ROI70_R_MedFC__ROI75_R_MedPPFC,ROI70_R_MedFC__ROI76_R_ACC,ROI71_R_IPL__ROI72_R_LatPFC,ROI71_R_IPL__ROI73_R_LatVPFC,ROI71_R_IPL__ROI74_R_AI,ROI71_R_IPL__ROI75_R_MedPPFC,ROI71_R_IPL__ROI76_R_ACC,ROI72_R_LatPFC__ROI73_R_LatVPFC,ROI72_R_LatPFC__ROI74_R_AI,ROI72_R_LatPFC__ROI75_R_MedPPFC,ROI72_R_LatPFC__ROI76_R_ACC,ROI73_R_LatVPFC__ROI74_R_AI,ROI73_R_LatVPFC__ROI75_R_MedPPFC,ROI73_R_LatVPFC__ROI76_R_ACC,ROI74_R_AI__ROI75_R_MedPPFC,ROI74_R_AI__ROI76_R_ACC,ROI75_R_MedPPFC__ROI76_R_ACC
Subj001,0.711549721,0.808987177,0.608638079,0.73877887,0.822971557,0.136709385,0.151541424,-0.314642466,0.477365866,1.183507135,0.46777616,0.816704901,0.776577053,0.719206834,0.969295134,1.004514991,0.496510462,0.574569626,0.399528378,0.506852535,0.400302772,0.721502676,0.202215174,0.82620761,0.666623375,0.241960917,0.271521629,-0.208606251,0.732427497,0.874480589,0.474347912,1.037353234,0.800989169,0.584727698,0.986705255,0.670546965,0.432890132,0.353666681,0.545300298,0.616679656,0.312217654,0.378637016,0.60670262,0.588709769,0.252033626,0.312727647,-0.078345202,0.534060654,0.665801797,0.169128982,0.592601583,0.628726544,0.50712419,0.600891902,0.520004046,0.303111223,0.290172002,0.393917614,0.406360062,0.381910182,0.351938269,0.389941364,0.10858952,0.085306228,-0.284918634,0.155997308,0.500162092,0.059332462,0.262877076,0.190689919,0.602206853,0.418464194,0.433172684,0.257040732,0.239133043,0.040333293,0.199430744,0.115078934,0.42300769,0.261247488,0.06763987,-0.173774787,0.53550629,0.857501787,0.351316566,0.697294431,0.57241198,0.569779256,0.999009549,0.53470337,0.319526599,0.288723422,0.227256097,0.475789505,0.278119104,0.138313005,0.35851706,-0.082855561,0.484614355,0.776481507,0.318510521,0.749077667,0.553084253,0.523473689,0.642208341,0.989998137,0.629487304,0.471855873,0.598928957,0.52873499,0.34362325,0.116788656,0.100389207,0.404421498,-0.065092471,0.121730165,-0.063649695,0.067728776,0.000729238,0.055625508,-0.041029825,0.357176651,-0.160362087,-0.025700872,0.245156141,0.1791009,0.005202535,0.362023989,0.061847038,0.076152938,0.235061766,0.246471159,-0.028352583,0.08766488,0.082394523,0.188783033,-0.000580513,0.606394633,0.321593432,0.146890926,-0.124923038,-0.292938203,-0.298280026,-0.256178401,-0.173774132,-0.329138992,-0.322739829,-0.249259276,-0.16693448,-0.161044051,-0.048743118,-0.250149216,-0.089829428,0.382254778,0.533655774,0.670305326,0.684562494,0.293051309,0.666261486,0.347764819,0.435491105,0.245369848,0.568553157,0.937357562,0.456640421,0.39221419,1.128001216,0.751595958,0.89220963,1.197049365,1.20045113,0.409679262,0.603828781,0.406063137,0.483873259,0.297803036,0.579915949,0.579727623,0.167740539,0.563807707,0.366551087,0.242929001,0.27830266,0.288492485,0.37223756,0.362559471,1.005055657,0.638128803,1.189965324,0.910290233,0.42456902,0.637500869,0.680460874,0.710460437,0.358330546,0.523683054,0.861937609,0.70404328,0.428268597,0.555138709,0.637363539,0.697760771,0.399401842,0.778471983,0.988785225,0.534088562,0.489357972,0.217435882,0.491969164,0.362047613,0.908188429,0.463561812,0.616083675,0.392042619,0.780268656,0.387525352,0.725334733,0.912243252,0.413829797,0.610552708,0.413612686,0.353851214,0.352916578,0.684838966,0.379283446,0.325711859,0.491922809,0.286228476,0.620088067,0.291987249,0.532192975
Subj002,0.576223205,0.520602533,-0.01696896,0.090719521,0.787871844,0.002929335,0.604695763,0.41075645,0.350386739,1.171311131,-0.23212824,0.495318892,0.316423769,-0.07031553,0.143114139,0.674793201,0.002489957,0.303193654,0.729434187,0.373100348,0.023924456,0.702917711,0.170899901,0.406786464,0.204870704,0.004926881,0.761621545,0.1455105,0.291528707,0.656600322,0.064574577,1.031579483,0.605093552,0.113557658,0.481997248,0.170304336,0.015872927,0.232361247,0.582495592,0.300850726,-0.015655858,0.227084143,0.034148019,0.284294443,-0.146068364,0.642366676,-0.030602559,0.14858804,0.547658335,-0.093054625,0.564344632,1.142850897,0.144765341,0.082750667,0.247153964,-0.113247064,0.079591063,0.609662861,0.133876522,0.049139152,-0.024348867,-0.068626206,-0.145289522,0.028287879,-0.36510755,-0.033195311,0.052092274,0.22781632,0.106998001,0.447304418,0.769008415,-0.05794692,-0.040313402,-0.3201128,-0.12960448,-0.135808966,-0.144550212,-0.043918732,-0.077058498,0.396357387,0.437218156,0.19385272,0.325559276,0.210573205,0.33005836,0.450763876,-0.004314699,0.092462423,1.524051884,-0.064167632,0.542763568,0.162258635,0.237778906,0.461976915,0.249827843,0.169693118,0.366640051,0.3747676,0.388031298,0.604154178,-0.393507266,0.157129255,0.085853061,-0.152445766,-0.082378923,0.91486029,0.15895357,0.283234027,0.615825095,0.339869474,0.038143812,0.283426967,0.26079663,0.691942683,0.080064569,0.265684898,-0.054311432,-0.219849163,0.025751454,0.267666366,0.233623295,0.980235063,0.29224156,0.168849903,0.615078767,0.627469474,0.311930929,0.431398531,0.692793039,0.040874419,0.709308073,0.451082685,-0.112374656,0.509349396,0.371546298,0.32038152,0.515374666,0.975705167,0.575612032,0.317108528,0.233717991,0.255949536,-0.285485073,0.130917834,-0.227432908,-0.317208643,0.164664162,0.402421464,0.326047426,0.586664358,0.274601044,0.255145315,0.102650936,0.358817549,0.111685355,0.386287171,0.114702216,0.013536611,0.199085306,0.295668367,0.587665278,0.281866955,0.651268004,1.246735533,0.427021588,-0.039098517,0.613061709,0.439895935,-0.00930136,0.257113457,0.722760233,0.090591058,0.243682854,0.729731751,0.438977551,0.146348682,0.092314672,0.060055974,0.395800462,0.240391336,-0.206357223,-0.042131391,-0.188493815,-0.183114534,0.105883407,0.258448635,0.5139503,0.068536745,0.515648828,0.035240908,0.130994257,0.324187829,0.792152396,0.441059745,-0.000453733,0.419138693,0.025375921,0.157853922,-0.243506335,-0.055369136,0.395853445,0.08100902,0.083899838,0.00677936,-0.112194493,-0.198359348,-0.200903949,-0.176899119,-0.074325818,0.062219657,-0.051278547,0.468168368,0.170986912,0.28664913,0.410848823,0.228553458,0.137027197,0.207220825,0.434767301,0.287040569,0.095373934,0.41846463,0.359774566,0.659624239,0.564480896,0.565246667,0.395047786,0.174706495,0.795397043,0.129198635,0.390565122
